file,time,word,vowel,stress,duration,F1,F2,F3,syllables,Language,WordForm,LatinScript,Gloss,VowelHeight,VowelBackness,Norm_F1,Norm_F2,Speaker,Gender
Speaker_3_male,12.947086559610868,шегелер,ie,NA,0.08773004906437976,451.176734490256,1656.7240952646794,2323.186376341097,s3,Kaz,inflected,shegeler,nail.PL,high,front,-0.12258784688868671,0.7669254240756217,Speaker_3,male
Speaker_4_female,431.6149880244403,шегелер,ie,NA,0.07278776639640228,418.3277357797246,2425.8379161972603,3139.636637331358,s1,Kaz,inflected,shegeler,nail.PL,high,front,-0.8509478262971993,1.5702922543843854,Speaker_4,female
Speaker_4_female,431.737216537823,шегелер,ie,NA,0.08102789089406315,461.1458653987307,2488.2096280931632,3008.6421886155103,s2,Kaz,inflected,shegeler,nail.PL,high,front,-0.6455258281607336,1.7074157650828503,Speaker_4,female
Speaker_4_female,431.890345518072,шегелер,ie,NA,0.10162820213832902,553.7222599511989,2001.5657885371652,3000.2787744797624,s3,Kaz,inflected,shegeler,nail.PL,high,front,-0.20138620509797148,0.6375347290922004,Speaker_4,female
Speaker_1_male_additional,6.717991116549804,шеке,ie,NA,0.07967148164840676,318.9867961479109,1925.7659217947296,2452.1344667606877,s1,Kaz,uninflected,sheke,forehead,high,front,-1.0379217623593153,1.0121118483235416,Speaker_1,male
Speaker_1_male_additional,6.915245686441775,шеке,ie,NA,0.08918763724362488,368.0196352561416,1860.8390559293623,2447.7919974771735,s2,Kaz,uninflected,sheke,forehead,high,front,-0.6225369271054404,0.8628885092166381,Speaker_1,male
Speaker_2_female_additional,125.98750631229322,шеке,ie,NA,0.05977143489180037,395.8814040445264,2646.4229594416574,3050.7434408922372,s1,Kaz,uninflected,sheke,forehead,high,front,-1.068636505694594,2.300828606587718,Speaker_2,female
Speaker_2_female_additional,126.24032614115576,шеке,ie,NA,0.1204459662001085,502.3026881406087,1913.369902025732,2633.6846899405978,s2,Kaz,uninflected,sheke,forehead,high,front,-0.3131073514451771,0.9501179869227472,Speaker_2,female
Speaker_3_male_additional,165.00786347426504,шеке,ie,NA,0.06257709703945125,337.361819329473,1840.4298903043632,2576.95435254022,s1,Kaz,uninflected,sheke,forehead,high,front,-1.0795332393191988,1.1970156267123435,Speaker_3,male
Speaker_3_male_additional,165.26442957212686,шеке,ie,NA,0.20024671052632925,353.44767009401056,1748.346666278611,2404.044489851897,s2,Kaz,uninflected,sheke,forehead,high,front,-0.942488660491467,0.9406066362507157,Speaker_3,male
Speaker_4_female_additional,104.35925327293204,шеке,ie,NA,0.09386564555920528,430.4289508355626,2374.180554341921,3060.6004546404956,s1,Kaz,uninflected,sheke,forehead,high,front,-0.9512689804642269,1.2814671140796428,Speaker_4,female
Speaker_4_female_additional,104.63021210311295,шеке,ie,NA,0.18022203947369064,451.72473147373944,2248.956166780784,2920.035199265126,s2,Kaz,uninflected,sheke,forehead,high,front,-0.8420375747451047,1.0083927127768053,Speaker_4,female
Speaker_1_male,13.71821544174129,шекелер,ie,NA,0.0776421362924804,375.1149576905664,2014.8522441983985,2607.890120714865,s1,Kaz,inflected,shekeler,forehead.Pl,high,front,-0.6738251524395621,1.3777351655436083,Speaker_1,male
Speaker_1_male,13.89163352161572,шекелер,ie,NA,0.06423948287027237,401.45084601551656,1939.9443507002024,2431.3257699519963,s2,Kaz,inflected,shekeler,forehead.Pl,high,front,-0.49710486267134996,1.1896202617968217,Speaker_1,male
Speaker_1_male,14.04398605608066,шекелер,ie,NA,0.09363248235612254,426.42148522074734,1468.3331746646838,2565.0894696824816,s3,Kaz,inflected,shekeler,forehead.Pl,high,front,-0.3295457303725833,0.005271232038470349,Speaker_1,male
Speaker_2_female,183.3606141231259,шекелер,ie,NA,0.05722656424376282,356.73495817680595,2714.006871461266,3102.969954162516,s1,Kaz,inflected,shekeler,forehead.Pl,high,front,-1.2653364899402595,2.366502256942794,Speaker_2,female
Speaker_2_female,183.57250263647381,шекелер,ie,NA,0.06499199032552383,396.70563018639626,1626.2627217600257,2528.797491819712,s2,Kaz,inflected,shekeler,forehead.Pl,high,front,-1.0190262468667728,0.2507194691077317,Speaker_2,female
Speaker_2_female,183.76270455159897,шекелер,ie,NA,0.1297590163233906,485.379357602149,1546.3476841597296,2301.139983903207,s3,Kaz,inflected,shekeler,forehead.Pl,high,front,-0.47259441933168117,0.09527587413152477,Speaker_2,female
Speaker_3_male,241.9433679904436,шекелер,ie,NA,0.06050291467093416,311.0801548444599,1932.865062351506,2254.037837218056,s1,Kaz,inflected,shekeler,forehead.Pl,high,front,-1.2498281429199314,1.6076925425023376,Speaker_3,male
Speaker_3_male,242.0860061038304,шекелер,ie,NA,0.04588149085213899,355.0586868366643,1550.9053507055885,2122.392112237835,s2,Kaz,inflected,shekeler,forehead.Pl,high,front,-0.8959695865779411,0.4447388181653686,Speaker_3,male
Speaker_3_male,242.2220443113951,шекелер,ie,NA,0.08482008754702974,434.15126567394674,1616.8423945905492,2325.5990053276664,s3,Kaz,inflected,shekeler,forehead.Pl,high,front,-0.2595775903720002,0.6454975066337232,Speaker_3,male
Speaker_4_female,164.20387382288965,шекелер,ie,NA,0.04630705180920813,412.8676834618701,2434.5455817721017,2957.8120548714624,s1,Kaz,inflected,shekeler,forehead.Pl,high,front,-0.87714268504146,1.5894359597167518,Speaker_4,female
Speaker_4_female,164.3634454203403,шекелер,ie,NA,0.07258943256579187,414.4202721769834,2403.9585321135323,3028.0587769078497,s2,Kaz,inflected,shekeler,forehead.Pl,high,front,-0.8696940673885971,1.5221906732944173,Speaker_4,female
Speaker_4_female,164.49861194994557,шекелер,ie,NA,0.08510485197371054,539.6938455778709,1809.7560588175868,1992.8746558979328,s3,Kaz,inflected,shekeler,forehead.Pl,high,front,-0.26868818528479893,0.2158431845476297,Speaker_4,female
Speaker_1_male_additional,160.67105983453325,шешім,ie,NA,0.07969524652239102,355.6167040344164,2075.2144474196252,2570.539464181689,s1,Kaz,uninflected,sheshim,solution,high,front,-0.7276091529014919,1.3555938217888013,Speaker_1,male
Speaker_1_male_additional,160.89737376557815,шешім,ɪ,NA,0.06721553478016062,251.74117146003903,1394.8335618423218,2674.6725347496335,s2,Kaz,uninflected,sheshim,solution,high,front,-1.607597376509644,-0.20814572203713644,Speaker_1,male
Speaker_2_female_additional,58.14981025880218,шешім,ie,NA,0.0939813981604729,404.3483658790696,2529.8473136002062,3233.3469832299293,s1,Kaz,uninflected,sheshim,solution,high,front,-1.0085260064814952,2.0860283800019226,Speaker_2,female
Speaker_2_female_additional,58.38888372371088,шешім,ɪ,NA,0.04766867714896961,627.0176743872753,1803.1199929626,2647.2121686541745,s2,Kaz,uninflected,sheshim,solution,high,front,0.5722964367303159,0.7469734512275952,Speaker_2,female
Speaker_3_male_additional,66.81896635183605,шешім,ie,NA,0.06780480057474847,354.247113088275,1822.249563005483,2362.820331688418,s1,Kaz,uninflected,sheshim,solution,high,front,-0.9356777475935751,1.1463918630649697,Speaker_3,male
Speaker_3_male_additional,66.99079712279809,шешім,ɪ,NA,0.0475569515135561,370.73175511450114,1597.731134374032,1876.7924846088497,s2,Kaz,uninflected,sheshim,solution,high,front,-0.7952356375256071,0.52121236664202,Speaker_3,male
Speaker_4_female_additional,371.3618367474585,шешім,ie,NA,0.1176449424342536,415.1049936694685,2260.1578307471304,3059.904886698192,s1,Kaz,uninflected,sheshim,solution,high,front,-1.0298694042228826,1.032819964854299,Speaker_4,female
Speaker_4_female_additional,371.5883658387414,шешім,ɪ,NA,0.0450555098684049,553.904776598139,1758.1078952879964,3011.00427666417,s2,Kaz,uninflected,sheshim,solution,high,front,-0.31793046850581713,-0.061990624518300216,Speaker_4,female
Speaker_1_male,248.7764943120326,шешімге,ie,NA,0.07416112047934575,353.78125915405906,2030.526170616172,2707.825131436936,s1,Kaz,inflected,sheshimge,solution.DAT,high,front,-0.8169795180976039,1.4170968272019313,Speaker_1,male
Speaker_1_male,248.958463728024,шешімге,ɪ,NA,0.03433385207463857,295.6298079562394,1439.3632444587176,2508.571958294398,s2,Kaz,inflected,sheshimge,solution.DAT,high,front,-1.2071900619502272,-0.06748045510352219,Speaker_1,male
Speaker_1_male,249.1691125513844,шешімге,ie,NA,0.12602651888732908,362.8178712009339,1991.952569559637,2634.345763690516,s3,Kaz,inflected,sheshimge,solution.DAT,high,front,-0.7563416280920592,1.320227606735976,Speaker_1,male
Speaker_2_female,86.92101773341994,шешімге,ie,NA,0.05635416577037233,385.9363176337252,2530.0020087220396,3188.812872002483,s1,Kaz,inflected,sheshimge,solution.DAT,high,front,-1.0853897043524592,2.008592429003441,Speaker_2,female
Speaker_2_female,87.13405692067076,шешімге,ɪ,NA,0.06452727105202882,339.38920811003294,1234.8410373353602,2442.382931468284,s2,Kaz,inflected,sheshimge,solution.DAT,high,front,-1.3722257590076823,-0.5106390386981506,Speaker_2,female
Speaker_2_female,87.37274005463256,шешімге,ie,NA,0.14042472032841147,406.64225508370913,2280.306051465362,2484.2564604631275,s3,Kaz,inflected,sheshimge,solution.DAT,high,front,-0.957794039082026,1.5229061500188277,Speaker_2,female
Speaker_3_male,104.55123669875786,шешімге,ie,NA,0.04728254339629245,366.6122873217181,1689.0867922329223,2333.39237468454,s1,Kaz,inflected,sheshimge,solution.DAT,high,front,-0.803007402462338,0.8654602114400449,Speaker_3,male
Speaker_3_male,104.7275385687056,шешімге,ɪ,NA,0.08158377816273799,373.9880708134533,1339.0340536410936,2095.5222340898545,s2,Kaz,inflected,sheshimge,solution.DAT,high,front,-0.7436606262047961,-0.20034626931545996,Speaker_3,male
